station,id,x,y,PM25_V
20691,安宁区,103.6533,36.1346,23
20694,安宁区,103.7165,36.1041,26
20699,安宁区,103.7629,36.0956,23
21085,安宁区,103.6227,36.1495,23
21088,安宁区,103.7629,36.0956,25
21119,安宁区,103.754,36.0927,23
21120,安宁区,103.611,36.1507,23
21121,安宁区,103.6726,36.1305,28
21123,安宁区,103.6239,36.1489,30
21124,安宁区,103.7165,36.1041,33
21125,安宁区,103.6983,36.1104,30
21134,安宁区,103.5953,36.1589,27
21135,安宁区,103.7176,36.1061,27
21136,安宁区,103.6016,36.1414,21
21137,安宁区,103.7173,36.0965,20
21142,安宁区,103.7359,36.1199,22
21143,安宁区,103.7359,36.1199,19
21146,安宁区,103.6923,36.0999,19
21151,安宁区,103.7174,36.1016,22
21154,安宁区,103.7359,36.1199,22
21161,安宁区,103.7629,36.0956,25
21162,安宁区,103.7428,36.1021,23
21164,安宁区,103.6954,36.0936,26
21167,安宁区,103.6985,36.1004,24
21170,安宁区,103.7013,36.1011,22
21185,安宁区,103.6795,36.1255,21
21186,安宁区,103.7257,36.0964,21
21187,安宁区,103.6929,36.098,20
21188,安宁区,103.6844,36.1028,26
21190,安宁区,103.6923,36.1044,24
21191,安宁区,103.6852,36.1312,29
21192,安宁区,103.6617,36.1204,27
21193,安宁区,103.6844,36.1028,26
21195,安宁区,103.6916,36.1088,29
21196,安宁区,103.6696,36.1376,31
21198,安宁区,103.6938,36.0985,27
21213,安宁区,103.7067,36.1009,26
21214,安宁区,103.7083,36.0951,26
21215,安宁区,103.6994,36.1031,26
21216,安宁区,103.725,36.1022,17
21217,安宁区,103.7176,36.1061,20
21218,安宁区,103.7122,36.1076,17
21219,安宁区,103.7083,36.0951,18
21220,高新区,104.0116,35.9577,18
21222,高新区,103.9743,35.941,19
21321,高新区,103.9965,35.9537,18
21322,高新区,104.0276,35.9497,14
21324,高新区,104.0049,35.9434,14
21609,高新区,103.9768,35.9089,13
21626,高新区,103.9965,35.9537,14
21628,高新区,104.011,35.974,15
21629,高新区,103.9898,35.989,17
21630,红古区,102.8572,36.346,19
21659,红古区,103.2768,36.1668,19
21660,红古区,102.8512,36.3433,20
21662,红古区,102.8722,36.4257,18
22099,红古区,102.8993,36.4183,19
22493,红古区,103,36.278,23
22495,红古区,103.12,36.2747,22
22498,红古区,102.871,36.4362,22
22499,永登县,102.8844,36.5002,23
22529,永登县,103.1693,36.8822,21
23392,永登县,102.9369,36.7497,29
23397,永登县,103.3465,36.6152,31
23722,永登县,103.3857,36.4807,22
23740,永登县,103.0451,36.5136,30
23745,永登县,103.431,36.2723,29
23757,永登县,103.3898,36.4589,32
23758,永登县,103.5903,36.3121,27
23830,永登县,103.6275,36.7218,22
23831,永登县,103.3526,36.9647,19
23845,永登县,103.2018,36.8474,16
23852,永登县,103.0306,36.6484,20
23853,永登县,103.2591,36.7337,23
23900,永登县,102.8461,36.5867,18
23914,皋兰县,104.0148,36.4029,15
23970,皋兰县,103.7992,36.2286,18
24062,皋兰县,103.85,36.3071,17
24759,皋兰县,104.0646,36.172,21
24793,皋兰县,103.6297,36.2591,20
24901,皋兰县,103.8928,36.505,22
24904,榆中县,103.9555,35.9954,20
24926,榆中县,103.9473,35.978,18
24972,榆中县,104.0878,35.8465,19
25010,榆中县,103.8812,35.9442,19
25091,榆中县,103.8866,35.9496,20
25092,榆中县,103.9294,35.9715,27
25102,榆中县,103.972,36.0004,29
25103,榆中县,103.9027,35.9638,31
25109,榆中县,104.2494,35.6274,30
25158,榆中县,104.181,35.8909,34
25165,榆中县,104.4042,35.8849,30
25179,榆中县,104.2785,35.6945,21
25208,榆中县,104.1102,35.8432,20
25809,榆中县,104.2329,35.8706,19
26171,榆中县,104.3166,35.7912,21
26399,榆中县,104.3792,36.223,18
28011,榆中县,104.4346,36.2549,21
28053,榆中县,104.3265,36.1651,26
28098,榆中县,103.9019,35.941,21
28382,榆中县,104.003,35.7797,25
28772,榆中县,104.0055,36.0454,26
